what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944651422
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1430944651437
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1430944653982
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1430944655482
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1430944656449
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1430944660090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944698514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944758865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944765485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944768137
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1430944768152
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1430944771929
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1430944772881
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1430944776415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944804458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944809664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944810787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944814223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944815219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944838042
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430944843085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944846268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944850729
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1430944854070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944854382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944857580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944861761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944864663
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1430944864678
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1430944867083
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1430944868567
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1430944869521
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1430944873148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944922365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944925892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430944926859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430945462920
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430945465619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430945472155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430945476575
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1430945478933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430945479245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430945482339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430945486753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430945489036
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1430945489052
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1430945491579
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1430945493110
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1430945494077
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1430945497686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430945552670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430946635080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430946637557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430946661282
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430946669804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430946672565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430946677276
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1430946680739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430946681051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430946684363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430946688263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430946690858
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1431033514815
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1431033514815
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1431033514830
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1431033514861
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1431033514893
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1431033514893
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1431033514908
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1431033514908
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1431033514908
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1431033514955
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1431033515002
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1431033515017
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1431033515033
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1431033515049
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1431033515049
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1431033515049
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1431033515064
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1431033515064
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1431033515080
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1431033515095
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1431033515127
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1431033515142
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1431033515158
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1431033515220
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1431033515236
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1431033515236
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1431033515251
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1431033515267
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1431033515267
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1431033515298
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1431033515329
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1431033515345
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1431033515376
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1431033515407
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1431033515423
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1431033515439
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1431033515454
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1431033515470
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1431033515501
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1431033515517
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1431033515563
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1431033515579
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1431033515595
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1431033515610
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1431033515626
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1431033515626
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1431033515641
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1431033515657
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1431033515673
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1431033515719
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1431033515782
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1431033515782
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1431033515829
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1431033515860
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1431033515860
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1431033515876
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1431033515907
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1431033515923
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1431033515923
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1431033515969
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1431033515985
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1431033515985
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1431033515985
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1431033515985
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1431033516001
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1431033516047
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1431033516063
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1431033516094
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1431033516110
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1431033516125
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1431033516172
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1431033516172
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1431033516203
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1431033516203
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1431033516235
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1431033516250
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1431033516250
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1431033516266
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1431033516266
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1431033516281
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1431033516281
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1431033516281
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1431033516297
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1431033516297
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1431033516297
started,bundle,com.altera.sbtgui.core,14.0.0.200,"com.altera.sbtgui.core",1431033516297
started,bundle,com.altera.sbtgui.integration,14.0.0.200,"com.altera.sbtgui.integration",1431033516297
started,bundle,com.altera.sbtgui.project,14.0.0.200,"com.altera.sbtgui.project",1431033516297
started,bundle,com.altera.systemconsole,14.0.0.200,"com.altera.systemconsole",1431033516297
started,bundle,com.altera.systemconsole.designs.plugin,14.0.0.200,"com.altera.systemconsole.designs.plugin",1431033516313
started,bundle,com.altera.utilities,14.0.0.200,"com.altera.utilities",1431033516313
os,sysinfo,,,"win32",1431033516313
arch,sysinfo,,,"x86_64",1431033516313
ws,sysinfo,,,"win32",1431033516313
locale,sysinfo,,,"en_US",1431033516313
processors,sysinfo,,,"8",1431033516313
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1431033516313
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1431033516313
java.specification.name,sysinfo,,,"Java Platform API Specification",1431033516313
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1431033516313
java.specification.version,sysinfo,,,"1.6",1431033516313
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1431033516313
java.version,sysinfo,,,"1.6.0_23",1431033516313
java.vm.info,sysinfo,,,"mixed mode",1431033516313
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1431033516313
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1431033516313
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1431033516313
java.vm.specification.version,sysinfo,,,"1.0",1431033516313
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1431033516313
java.vm.version,sysinfo,,,"19.0-b09",1431033516313
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1431033516391
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1431033517514
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1431033517576
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1431033517654
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1431033518621
started,bundle,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch",1431033519916
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1431033523785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431033523879
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1431033524861
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1431033524971
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1431033525002
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1431033525017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431033534128
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1431033538683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431033539013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431033545067
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1431033549266
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1431033549281
started,bundle,com.altera.sbt4e.launch,14.0.0.200,"com.altera.sbt4e.launch",1431033549313
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1431033550171
started,bundle,com.altera.debug.cdi.gdb.plugin,14.0.0.200,"com.altera.debug.cdi.gdb.plugin",1431033552932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431033553540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431033560529
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1431033560560
opened,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1431033563415
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1431033563883
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1431033563930
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1431033566085
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1431033628285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431033637622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431035281154
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1431035281169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431035289608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431035293929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431035330305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431035334470
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1431035335906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431035336218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431035339322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431035342864
