what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428084158013
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1428084160233
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428084161093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428084161952
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1428084163765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084167610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084172438
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1428084172893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084173205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084177513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084180437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084181404
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1428084181420
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1428084184403
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1428084186058
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1428084191290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428084193903
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428084210850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428084223921
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1428084225733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084228912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084233681
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1428084239047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084239376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084243897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084248184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084250515
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1428084250530
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1428084250562
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1428084254690
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1428084259941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428084262536
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428084284228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428084331221
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1428084333510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084337051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084342258
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1428084345997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084346317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084350940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084354634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084356143
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1428084356158
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1428084359245
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1428084360670
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1428084365962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428084369381
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428084384089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1428084399843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428084407942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1428084409031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1428084409653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428084410823
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1428084413164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084415769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084420656
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1428084421093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084421466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084425741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084426481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084429613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084433356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084434616
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1428084434631
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1428084437624
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1428084438853
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1428084444073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428084447460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428084467210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428084467383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428084467704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428084467822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084492772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084517576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084535161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084536285
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1428084536300
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1428084541064
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1428084546356
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428084548947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428084551862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428084555581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1428084558674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1428084558845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1428084559001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1428084559174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1428084559330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1428084559501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1428084559689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1428084559845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1428084560348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428084564726
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1428084568036
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428084569141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428084573733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428084577249
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1428084583488
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428084586333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428084596715
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1428084598860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084601349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084605727
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1428084606150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084606462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084611005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084618159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084620088
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1428084620106
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1428084623263
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1428084624539
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1428084629868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084630758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084635670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428084658352
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428084658515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428084658672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428084658797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084661219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084663768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428084691442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1428084691552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084693148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084695570
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428084702999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428084716756
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1428084717944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084721748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084724465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084730537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084734983
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1428084735513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084735825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084740213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084744417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084746230
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1428084746245
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1428084749240
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1428084750926
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1428084756031
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428084763681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1428084765881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084767612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084772630
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1428084774469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084777671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084782530
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1428084784075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084784387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084788812
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1428084793056
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1428084793571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084809870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1428084811683
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1428084811699
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1428084814426
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1428084815896
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1428084821112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1428084823153
